SYS_LOC_CODE,SAMPLE_DATE,SAMPLE_TYPE_CODE,STREAM_CODE,ANALYTIC_METHOD,FRACTION,REPORT_RESULT_VALUE,DETECT_FLAG,CHEMICAL_NAME,METHOD_DETECTION_LIMIT,REPORTING_DETECTION_LIMIT,RESULT_NUMERIC,RESULT_UNIT,DETECTION_LIMIT_UNIT,LOC_COUNTY_CODE,SAMPLE_METHOD,LOC_MAJOR_BASIN,LOC_DESC,VALUE_TYPE,LONGITUDE,LATITUDE,date,year,month,month_name,WID,HUC 8
S004-649,42296,Sample,07020004-747,300.1,Total,226,Y,Sulfate,0.2,0.5,226,mg/L,mg/L,Lac Qui Parle,Unknown,7020004,MN R 500 FT S CSAH-13 NEAR USGS GAGE HOUSE DWNST OF S000-781,Actual,-95.86893,45.02063,42296,2015,10,October,07020004-747,07020004
S004-649,43220,Sample,07020004-747,300.1,Total,195,Y,Sulfate,0.16,0.5,195,mg/L,mg/L,Lac Qui Parle,Unknown,7020004,MN R 500 FT S CSAH-13 NEAR USGS GAGE HOUSE DWNST OF S000-781,Actual,-95.86893,45.02063,43220,2018,4,April,07020004-747,07020004
S004-649,43311,Sample,07020004-747,300.1,Total,244,Y,Sulfate,0.16,0.5,244,mg/L,mg/L,Lac Qui Parle,Unknown,7020004,MN R 500 FT S CSAH-13 NEAR USGS GAGE HOUSE DWNST OF S000-781,Actual,-95.86893,45.02063,43311,2018,7,July,07020004-747,07020004
S004-649,43381,Sample,07020004-747,300.1,Total,297,Y,Sulfate,0.16,0.5,297,mg/L,mg/L,Lac Qui Parle,Unknown,7020004,MN R 500 FT S CSAH-13 NEAR USGS GAGE HOUSE DWNST OF S000-781,Actual,-95.86893,45.02063,43381,2018,10,October,07020004-747,07020004
S009-833,43633,Sample,07020004-747,300.1,Total,251,Y,Sulfate,0.17,0.5,251,mg/L,mg/L,NA,Unknown,7020004,Minnesota River upstream of Granite Falls,Actual,-95.567413,44.829535,43633,2019,6,June,07020004-747,07020004
S009-833,43640,Sample,07020004-747,300.1,Total,235,Y,Sulfate,0.17,0.5,235,mg/L,mg/L,NA,Unknown,7020004,Minnesota River upstream of Granite Falls,Actual,-95.567413,44.829535,43640,2019,6,June,07020004-747,07020004
S009-833,43675,Sample,07020004-747,300.1,Total,264,Y,Sulfate,0.17,0.5,264,mg/L,mg/L,NA,Unknown,7020004,Minnesota River upstream of Granite Falls,Actual,-95.567413,44.829535,43675,2019,7,July,07020004-747,07020004
S009-833,43689,Sample,07020004-747,300.1,Total,251,Y,Sulfate,0.17,0.5,251,mg/L,mg/L,NA,Unknown,7020004,Minnesota River upstream of Granite Falls,Actual,-95.567413,44.829535,43689,2019,8,August,07020004-747,07020004
S009-833,43696,Sample,07020004-747,300.1,Total,255,Y,Sulfate,0.17,0.5,255,mg/L,mg/L,NA,Unknown,7020004,Minnesota River upstream of Granite Falls,Actual,-95.567413,44.829535,43696,2019,8,August,07020004-747,07020004
S009-833,43717,Sample,07020004-747,300.1,Total,222,Y,Sulfate,0.17,0.5,222,mg/L,mg/L,NA,Unknown,7020004,Minnesota River upstream of Granite Falls,Actual,-95.567413,44.829535,43717,2019,9,September,07020004-747,07020004
S007-852,41765,Sample,07020004-748,300.1,Total,177,Y,Sulfate,NA,1,177,mg/L,mg/L,Renville,G,7020004,"At Upper Sioux Agency State Park, 5 mi. SE of Granite Falls",Actual,-95.458809,44.741335,41765,2014,5,May,07020004-748,07020004
S007-852,41795,Sample,07020004-748,300.1,Total,235,Y,Sulfate,NA,1,235,mg/L,mg/L,Renville,G,7020004,"At Upper Sioux Agency State Park, 5 mi. SE of Granite Falls",Actual,-95.458809,44.741335,41795,2014,6,June,07020004-748,07020004
S007-852,41801,Sample,07020004-748,300.1,Total,248,Y,Sulfate,NA,1,248,mg/L,mg/L,Renville,G,7020004,"At Upper Sioux Agency State Park, 5 mi. SE of Granite Falls",Actual,-95.458809,44.741335,41801,2014,6,June,07020004-748,07020004
S007-852,41837,Sample,07020004-748,300.1,Total,201,Y,Sulfate,NA,1,201,mg/L,mg/L,Renville,G,7020004,"At Upper Sioux Agency State Park, 5 mi. SE of Granite Falls",Actual,-95.458809,44.741335,41837,2014,7,July,07020004-748,07020004
S007-852,41843,Sample,07020004-748,300.1,Total,205,Y,Sulfate,NA,1,205,mg/L,mg/L,Renville,G,7020004,"At Upper Sioux Agency State Park, 5 mi. SE of Granite Falls",Actual,-95.458809,44.741335,41843,2014,7,July,07020004-748,07020004
S007-852,41855,Sample,07020004-748,300.1,Total,197,Y,Sulfate,NA,5,197,mg/L,mg/L,Renville,G,7020004,"At Upper Sioux Agency State Park, 5 mi. SE of Granite Falls",Actual,-95.458809,44.741335,41855,2014,8,August,07020004-748,07020004
S007-852,41862,Sample,07020004-748,300.1,Total,182,Y,Sulfate,NA,1,182,mg/L,mg/L,Renville,G,7020004,"At Upper Sioux Agency State Park, 5 mi. SE of Granite Falls",Actual,-95.458809,44.741335,41862,2014,8,August,07020004-748,07020004
S007-852,41891,Sample,07020004-748,300.1,Total,208,Y,Sulfate,NA,1,208,mg/L,mg/L,Renville,G,7020004,"At Upper Sioux Agency State Park, 5 mi. SE of Granite Falls",Actual,-95.458809,44.741335,41891,2014,9,September,07020004-748,07020004
S007-852,42150,Sample,07020004-748,300.1,Total,206,Y,Sulfate,0.2,0.5,206,mg/L,mg/L,Renville,Unknown,7020004,"At Upper Sioux Agency State Park, 5 mi. SE of Granite Falls",Actual,-95.458809,44.741335,42150,2015,5,May,07020004-748,07020004
S007-852,42269,Sample,07020004-748,300.1,Total,213,Y,Sulfate,0.2,0.5,213,mg/L,mg/L,Renville,Unknown,7020004,"At Upper Sioux Agency State Park, 5 mi. SE of Granite Falls",Actual,-95.458809,44.741335,42269,2015,9,September,07020004-748,07020004
S007-852,43633,Sample,07020004-748,300.1,Total,251,Y,Sulfate,0.17,0.5,251,mg/L,mg/L,Renville,Unknown,7020004,"At Upper Sioux Agency State Park, 5 mi. SE of Granite Falls",Actual,-95.458809,44.741335,43633,2019,6,June,07020004-748,07020004
S007-852,43640,Sample,07020004-748,300.1,Total,240,Y,Sulfate,0.17,0.5,240,mg/L,mg/L,Renville,Unknown,7020004,"At Upper Sioux Agency State Park, 5 mi. SE of Granite Falls",Actual,-95.458809,44.741335,43640,2019,6,June,07020004-748,07020004
S007-852,43675,Sample,07020004-748,300.1,Total,269,Y,Sulfate,0.17,0.5,269,mg/L,mg/L,Renville,Unknown,7020004,"At Upper Sioux Agency State Park, 5 mi. SE of Granite Falls",Actual,-95.458809,44.741335,43675,2019,7,July,07020004-748,07020004
S007-852,43689,Sample,07020004-748,300.1,Total,247,Y,Sulfate,0.17,0.5,247,mg/L,mg/L,Renville,Unknown,7020004,"At Upper Sioux Agency State Park, 5 mi. SE of Granite Falls",Actual,-95.458809,44.741335,43689,2019,8,August,07020004-748,07020004
S007-852,43696,Sample,07020004-748,300.1,Total,246,Y,Sulfate,0.17,0.5,246,mg/L,mg/L,Renville,Unknown,7020004,"At Upper Sioux Agency State Park, 5 mi. SE of Granite Falls",Actual,-95.458809,44.741335,43696,2019,8,August,07020004-748,07020004
S007-852,43717,Sample,07020004-748,300.1,Total,218,Y,Sulfate,0.17,0.5,218,mg/L,mg/L,Renville,Unknown,7020004,"At Upper Sioux Agency State Park, 5 mi. SE of Granite Falls",Actual,-95.458809,44.741335,43717,2019,9,September,07020004-748,07020004
S007-853,41765,Sample,07020004-749,300.1,Total,193,Y,Sulfate,NA,1,193,mg/L,mg/L,Renville,G,7020004,"Downstream of CSAH 19/12, 3.5 mi. NE of Belview",Actual,-95.293832,44.66277,41765,2014,5,May,07020004-749,07020004
S007-853,41795,Sample,07020004-749,300.1,Total,252,Y,Sulfate,NA,1,252,mg/L,mg/L,Renville,G,7020004,"Downstream of CSAH 19/12, 3.5 mi. NE of Belview",Actual,-95.293832,44.66277,41795,2014,6,June,07020004-749,07020004
S007-853,41801,Sample,07020004-749,300.1,Total,254,Y,Sulfate,NA,1,254,mg/L,mg/L,Renville,G,7020004,"Downstream of CSAH 19/12, 3.5 mi. NE of Belview",Actual,-95.293832,44.66277,41801,2014,6,June,07020004-749,07020004
S007-853,41837,Sample,07020004-749,300.1,Total,210,Y,Sulfate,NA,1,210,mg/L,mg/L,Renville,G,7020004,"Downstream of CSAH 19/12, 3.5 mi. NE of Belview",Actual,-95.293832,44.66277,41837,2014,7,July,07020004-749,07020004
S007-853,41843,Sample,07020004-749,300.1,Total,210,Y,Sulfate,NA,1,210,mg/L,mg/L,Renville,G,7020004,"Downstream of CSAH 19/12, 3.5 mi. NE of Belview",Actual,-95.293832,44.66277,41843,2014,7,July,07020004-749,07020004
S007-853,41855,Sample,07020004-749,300.1,Total,197,Y,Sulfate,NA,1,197,mg/L,mg/L,Renville,G,7020004,"Downstream of CSAH 19/12, 3.5 mi. NE of Belview",Actual,-95.293832,44.66277,41855,2014,8,August,07020004-749,07020004
S007-853,41862,Sample,07020004-749,300.1,Total,194,Y,Sulfate,NA,1,194,mg/L,mg/L,Renville,G,7020004,"Downstream of CSAH 19/12, 3.5 mi. NE of Belview",Actual,-95.293832,44.66277,41862,2014,8,August,07020004-749,07020004
S007-853,41891,Sample,07020004-749,300.1,Total,216,Y,Sulfate,NA,1,216,mg/L,mg/L,Renville,G,7020004,"Downstream of CSAH 19/12, 3.5 mi. NE of Belview",Actual,-95.293832,44.66277,41891,2014,9,September,07020004-749,07020004
S007-853,42150,Sample,07020004-749,300.1,Total,213,Y,Sulfate,0.2,0.5,213,mg/L,mg/L,Renville,Unknown,7020004,"Downstream of CSAH 19/12, 3.5 mi. NE of Belview",Actual,-95.293832,44.66277,42150,2015,5,May,07020004-749,07020004
S007-853,42269,Sample,07020004-749,300.1,Total,207,Y,Sulfate,0.2,0.5,207,mg/L,mg/L,Renville,Unknown,7020004,"Downstream of CSAH 19/12, 3.5 mi. NE of Belview",Actual,-95.293832,44.66277,42269,2015,9,September,07020004-749,07020004
S007-853,43633,Sample,07020004-749,300.1,Total,256,Y,Sulfate,0.17,0.5,256,mg/L,mg/L,Renville,Unknown,7020004,"Downstream of CSAH 19/12, 3.5 mi. NE of Belview",Actual,-95.293832,44.66277,43633,2019,6,June,07020004-749,07020004
S007-853,43640,Sample,07020004-749,300.1,Total,244,Y,Sulfate,0.17,0.5,244,mg/L,mg/L,Renville,Unknown,7020004,"Downstream of CSAH 19/12, 3.5 mi. NE of Belview",Actual,-95.293832,44.66277,43640,2019,6,June,07020004-749,07020004
S007-853,43675,Sample,07020004-749,300.1,Total,265,Y,Sulfate,0.17,0.5,265,mg/L,mg/L,Renville,Unknown,7020004,"Downstream of CSAH 19/12, 3.5 mi. NE of Belview",Actual,-95.293832,44.66277,43675,2019,7,July,07020004-749,07020004
S007-853,43689,Sample,07020004-749,300.1,Total,240,Y,Sulfate,0.17,0.5,240,mg/L,mg/L,Renville,Unknown,7020004,"Downstream of CSAH 19/12, 3.5 mi. NE of Belview",Actual,-95.293832,44.66277,43689,2019,8,August,07020004-749,07020004
S007-853,43696,Sample,07020004-749,300.1,Total,241,Y,Sulfate,0.17,0.5,241,mg/L,mg/L,Renville,Unknown,7020004,"Downstream of CSAH 19/12, 3.5 mi. NE of Belview",Actual,-95.293832,44.66277,43696,2019,8,August,07020004-749,07020004
S007-853,43717,Sample,07020004-749,300.1,Total,219,Y,Sulfate,0.17,0.5,219,mg/L,mg/L,Renville,Unknown,7020004,"Downstream of CSAH 19/12, 3.5 mi. NE of Belview",Actual,-95.293832,44.66277,43717,2019,9,September,07020004-749,07020004
S007-864,41765,Sample,07020004-750,300.1,Total,195,Y,Sulfate,NA,1,195,mg/L,mg/L,Renville,G,7020004,"Upstream of CSAH 101/1, 2 mi. N of Redwood Falls",Actual,-95.094666,44.576616,41765,2014,5,May,07020004-750,07020004
S007-865,41765,Sample,07020004-750,300.1,Total,196,Y,Sulfate,NA,1,196,mg/L,mg/L,Renville,G,7020004,"Downstream of CSAH 101/1, 1.5 mi. N of Redwood Falls",Actual,-95.095625,44.571636,41765,2014,5,May,07020004-750,07020004
S007-872,41765,Sample,07020004-750,300.1,Total,206,Y,Sulfate,NA,1,206,mg/L,mg/L,Renville,G,7020004,"Downstream of Hwy101, 1.5 Miles North of Honner, MN",Actual,-95.07575,44.57385,41765,2014,5,May,07020004-750,07020004
S007-864,41795,Sample,07020004-750,300.1,Total,234,Y,Sulfate,NA,1,234,mg/L,mg/L,Renville,Unknown,7020004,"Upstream of CSAH 101/1, 2 mi. N of Redwood Falls",Actual,-95.094666,44.576616,41795,2014,6,June,07020004-750,07020004
S007-865,41795,Sample,07020004-750,300.1,Total,233,Y,Sulfate,NA,1,233,mg/L,mg/L,Renville,Unknown,7020004,"Downstream of CSAH 101/1, 1.5 mi. N of Redwood Falls",Actual,-95.095625,44.571636,41795,2014,6,June,07020004-750,07020004
S007-872,41795,Sample,07020004-750,300.1,Total,241,Y,Sulfate,NA,1,241,mg/L,mg/L,Renville,G,7020004,"Downstream of Hwy101, 1.5 Miles North of Honner, MN",Actual,-95.07575,44.57385,41795,2014,6,June,07020004-750,07020004
S007-864,41800,Sample,07020004-750,300.1,Total,227,Y,Sulfate,NA,1,227,mg/L,mg/L,Renville,G,7020004,"Upstream of CSAH 101/1, 2 mi. N of Redwood Falls",Actual,-95.094666,44.576616,41800,2014,6,June,07020004-750,07020004
S007-865,41800,Sample,07020004-750,300.1,Total,227,Y,Sulfate,NA,1,227,mg/L,mg/L,Renville,G,7020004,"Downstream of CSAH 101/1, 1.5 mi. N of Redwood Falls",Actual,-95.095625,44.571636,41800,2014,6,June,07020004-750,07020004
S007-872,41800,Sample,07020004-750,300.1,Total,233,Y,Sulfate,NA,1,233,mg/L,mg/L,Renville,Unknown,7020004,"Downstream of Hwy101, 1.5 Miles North of Honner, MN",Actual,-95.07575,44.57385,41800,2014,6,June,07020004-750,07020004
S007-864,41837,Sample,07020004-750,300.1,Total,212,Y,Sulfate,NA,5,212,mg/L,mg/L,Renville,Unknown,7020004,"Upstream of CSAH 101/1, 2 mi. N of Redwood Falls",Actual,-95.094666,44.576616,41837,2014,7,July,07020004-750,07020004
S007-865,41837,Sample,07020004-750,300.1,Total,207,Y,Sulfate,NA,1,207,mg/L,mg/L,Renville,Unknown,7020004,"Downstream of CSAH 101/1, 1.5 mi. N of Redwood Falls",Actual,-95.095625,44.571636,41837,2014,7,July,07020004-750,07020004
S007-872,41837,Sample,07020004-750,300.1,Total,209,Y,Sulfate,NA,1,209,mg/L,mg/L,Renville,G,7020004,"Downstream of Hwy101, 1.5 Miles North of Honner, MN",Actual,-95.07575,44.57385,41837,2014,7,July,07020004-750,07020004
S007-864,41844,Sample,07020004-750,300.1,Total,207,Y,Sulfate,NA,1,207,mg/L,mg/L,Renville,G,7020004,"Upstream of CSAH 101/1, 2 mi. N of Redwood Falls",Actual,-95.094666,44.576616,41844,2014,7,July,07020004-750,07020004
S007-865,41844,Sample,07020004-750,300.1,Total,207,Y,Sulfate,NA,1,207,mg/L,mg/L,Renville,G,7020004,"Downstream of CSAH 101/1, 1.5 mi. N of Redwood Falls",Actual,-95.095625,44.571636,41844,2014,7,July,07020004-750,07020004
S007-872,41844,Sample,07020004-750,300.1,Total,211,Y,Sulfate,NA,1,211,mg/L,mg/L,Renville,G,7020004,"Downstream of Hwy101, 1.5 Miles North of Honner, MN",Actual,-95.07575,44.57385,41844,2014,7,July,07020004-750,07020004
S007-864,41855,Sample,07020004-750,300.1,Total,197,Y,Sulfate,NA,1,197,mg/L,mg/L,Renville,Unknown,7020004,"Upstream of CSAH 101/1, 2 mi. N of Redwood Falls",Actual,-95.094666,44.576616,41855,2014,8,August,07020004-750,07020004
S007-865,41855,Sample,07020004-750,300.1,Total,197,Y,Sulfate,NA,1,197,mg/L,mg/L,Renville,Unknown,7020004,"Downstream of CSAH 101/1, 1.5 mi. N of Redwood Falls",Actual,-95.095625,44.571636,41855,2014,8,August,07020004-750,07020004
S007-872,41855,Sample,07020004-750,300.1,Total,202,Y,Sulfate,NA,1,202,mg/L,mg/L,Renville,G,7020004,"Downstream of Hwy101, 1.5 Miles North of Honner, MN",Actual,-95.07575,44.57385,41855,2014,8,August,07020004-750,07020004
S007-864,41862,Sample,07020004-750,300.1,Total,196,Y,Sulfate,NA,1,196,mg/L,mg/L,Renville,G,7020004,"Upstream of CSAH 101/1, 2 mi. N of Redwood Falls",Actual,-95.094666,44.576616,41862,2014,8,August,07020004-750,07020004
S007-865,41862,Sample,07020004-750,300.1,Total,196,Y,Sulfate,NA,1,196,mg/L,mg/L,Renville,G,7020004,"Downstream of CSAH 101/1, 1.5 mi. N of Redwood Falls",Actual,-95.095625,44.571636,41862,2014,8,August,07020004-750,07020004
S007-872,41862,Sample,07020004-750,300.1,Total,201,Y,Sulfate,NA,1,201,mg/L,mg/L,Renville,G,7020004,"Downstream of Hwy101, 1.5 Miles North of Honner, MN",Actual,-95.07575,44.57385,41862,2014,8,August,07020004-750,07020004
S007-864,41891,Sample,07020004-750,300.1,Total,216,Y,Sulfate,NA,1,216,mg/L,mg/L,Renville,G,7020004,"Upstream of CSAH 101/1, 2 mi. N of Redwood Falls",Actual,-95.094666,44.576616,41891,2014,9,September,07020004-750,07020004
S007-865,41891,Sample,07020004-750,300.1,Total,217,Y,Sulfate,NA,1,217,mg/L,mg/L,Renville,G,7020004,"Downstream of CSAH 101/1, 1.5 mi. N of Redwood Falls",Actual,-95.095625,44.571636,41891,2014,9,September,07020004-750,07020004
S007-872,41891,Sample,07020004-750,300.1,Total,219,Y,Sulfate,NA,1,219,mg/L,mg/L,Renville,G,7020004,"Downstream of Hwy101, 1.5 Miles North of Honner, MN",Actual,-95.07575,44.57385,41891,2014,9,September,07020004-750,07020004
S007-864,42150,Sample,07020004-750,300.1,Total,214,Y,Sulfate,0.2,0.5,214,mg/L,mg/L,Renville,Unknown,7020004,"Upstream of CSAH 101/1, 2 mi. N of Redwood Falls",Actual,-95.094666,44.576616,42150,2015,5,May,07020004-750,07020004
S007-865,42150,Sample,07020004-750,300.1,Total,214,Y,Sulfate,0.2,0.5,214,mg/L,mg/L,Renville,Unknown,7020004,"Downstream of CSAH 101/1, 1.5 mi. N of Redwood Falls",Actual,-95.095625,44.571636,42150,2015,5,May,07020004-750,07020004
S007-872,42150,Sample,07020004-750,300.1,Total,218,Y,Sulfate,0.2,0.5,218,mg/L,mg/L,Renville,Unknown,7020004,"Downstream of Hwy101, 1.5 Miles North of Honner, MN",Actual,-95.07575,44.57385,42150,2015,5,May,07020004-750,07020004
S007-864,42269,Sample,07020004-750,300.1,Total,206,Y,Sulfate,0.2,0.5,206,mg/L,mg/L,Renville,Unknown,7020004,"Upstream of CSAH 101/1, 2 mi. N of Redwood Falls",Actual,-95.094666,44.576616,42269,2015,9,September,07020004-750,07020004
S007-865,42269,Sample,07020004-750,300.1,Total,207,Y,Sulfate,0.2,0.5,207,mg/L,mg/L,Renville,Unknown,7020004,"Downstream of CSAH 101/1, 1.5 mi. N of Redwood Falls",Actual,-95.095625,44.571636,42269,2015,9,September,07020004-750,07020004
S007-872,42269,Sample,07020004-750,300.1,Total,216,Y,Sulfate,0.2,0.5,216,mg/L,mg/L,Renville,Unknown,7020004,"Downstream of Hwy101, 1.5 Miles North of Honner, MN",Actual,-95.07575,44.57385,42269,2015,9,September,07020004-750,07020004
S007-864,43633,Sample,07020004-750,300.1,Total,253,Y,Sulfate,0.17,0.5,253,mg/L,mg/L,Renville,Unknown,7020004,"Upstream of CSAH 101/1, 2 mi. N of Redwood Falls",Actual,-95.094666,44.576616,43633,2019,6,June,07020004-750,07020004
S007-865,43633,Sample,07020004-750,300.1,Total,253,Y,Sulfate,0.17,0.5,253,mg/L,mg/L,Renville,Unknown,7020004,"Downstream of CSAH 101/1, 1.5 mi. N of Redwood Falls",Actual,-95.095625,44.571636,43633,2019,6,June,07020004-750,07020004
S007-872,43633,Sample,07020004-750,300.1,Total,251,Y,Sulfate,0.17,0.5,251,mg/L,mg/L,Renville,Unknown,7020004,"Downstream of Hwy101, 1.5 Miles North of Honner, MN",Actual,-95.07575,44.57385,43633,2019,6,June,07020004-750,07020004
S007-864,43640,Sample,07020004-750,300.1,Total,238,Y,Sulfate,0.17,0.5,238,mg/L,mg/L,Renville,Unknown,7020004,"Upstream of CSAH 101/1, 2 mi. N of Redwood Falls",Actual,-95.094666,44.576616,43640,2019,6,June,07020004-750,07020004
S007-865,43640,Sample,07020004-750,300.1,Total,238,Y,Sulfate,0.17,0.5,238,mg/L,mg/L,Renville,Unknown,7020004,"Downstream of CSAH 101/1, 1.5 mi. N of Redwood Falls",Actual,-95.095625,44.571636,43640,2019,6,June,07020004-750,07020004
S007-872,43640,Sample,07020004-750,300.1,Total,236,Y,Sulfate,0.17,0.5,236,mg/L,mg/L,Renville,Unknown,7020004,"Downstream of Hwy101, 1.5 Miles North of Honner, MN",Actual,-95.07575,44.57385,43640,2019,6,June,07020004-750,07020004
S007-864,43675,Sample,07020004-750,300.1,Total,265,Y,Sulfate,0.17,0.5,265,mg/L,mg/L,Renville,Unknown,7020004,"Upstream of CSAH 101/1, 2 mi. N of Redwood Falls",Actual,-95.094666,44.576616,43675,2019,7,July,07020004-750,07020004
S007-865,43675,Sample,07020004-750,300.1,Total,265,Y,Sulfate,0.17,0.5,265,mg/L,mg/L,Renville,Unknown,7020004,"Downstream of CSAH 101/1, 1.5 mi. N of Redwood Falls",Actual,-95.095625,44.571636,43675,2019,7,July,07020004-750,07020004
S007-872,43675,Sample,07020004-750,300.1,Total,262,Y,Sulfate,0.17,0.5,262,mg/L,mg/L,Renville,Unknown,7020004,"Downstream of Hwy101, 1.5 Miles North of Honner, MN",Actual,-95.07575,44.57385,43675,2019,7,July,07020004-750,07020004
S007-864,43689,Sample,07020004-750,300.1,Total,234,Y,Sulfate,0.17,0.5,234,mg/L,mg/L,Renville,Unknown,7020004,"Upstream of CSAH 101/1, 2 mi. N of Redwood Falls",Actual,-95.094666,44.576616,43689,2019,8,August,07020004-750,07020004
S007-865,43689,Sample,07020004-750,300.1,Total,235,Y,Sulfate,0.17,0.5,235,mg/L,mg/L,Renville,Unknown,7020004,"Downstream of CSAH 101/1, 1.5 mi. N of Redwood Falls",Actual,-95.095625,44.571636,43689,2019,8,August,07020004-750,07020004
S007-872,43689,Sample,07020004-750,300.1,Total,235,Y,Sulfate,0.17,0.5,235,mg/L,mg/L,Renville,Unknown,7020004,"Downstream of Hwy101, 1.5 Miles North of Honner, MN",Actual,-95.07575,44.57385,43689,2019,8,August,07020004-750,07020004
S007-864,43696,Sample,07020004-750,300.1,Total,235,Y,Sulfate,0.17,0.5,235,mg/L,mg/L,Renville,Unknown,7020004,"Upstream of CSAH 101/1, 2 mi. N of Redwood Falls",Actual,-95.094666,44.576616,43696,2019,8,August,07020004-750,07020004
S007-865,43696,Sample,07020004-750,300.1,Total,235,Y,Sulfate,0.17,0.5,235,mg/L,mg/L,Renville,Unknown,7020004,"Downstream of CSAH 101/1, 1.5 mi. N of Redwood Falls",Actual,-95.095625,44.571636,43696,2019,8,August,07020004-750,07020004
S007-872,43696,Sample,07020004-750,300.1,Total,223,Y,Sulfate,0.17,0.5,223,mg/L,mg/L,Renville,Unknown,7020004,"Downstream of Hwy101, 1.5 Miles North of Honner, MN",Actual,-95.07575,44.57385,43696,2019,8,August,07020004-750,07020004
S007-864,43717,Sample,07020004-750,300.1,Total,224,Y,Sulfate,0.17,0.5,224,mg/L,mg/L,Renville,Unknown,7020004,"Upstream of CSAH 101/1, 2 mi. N of Redwood Falls",Actual,-95.094666,44.576616,43717,2019,9,September,07020004-750,07020004
S007-865,43717,Sample,07020004-750,300.1,Total,224,Y,Sulfate,0.17,0.5,224,mg/L,mg/L,Renville,Unknown,7020004,"Downstream of CSAH 101/1, 1.5 mi. N of Redwood Falls",Actual,-95.095625,44.571636,43717,2019,9,September,07020004-750,07020004
S007-872,43717,Sample,07020004-750,300.1,Total,227,Y,Sulfate,0.17,0.5,227,mg/L,mg/L,Renville,Unknown,7020004,"Downstream of Hwy101, 1.5 Miles North of Honner, MN",Actual,-95.07575,44.57385,43717,2019,9,September,07020004-750,07020004
41-0089-00-202,40099,Sample,41-0089-00,300.1,Total,229,Y,Sulfate,NA,NA,229,mg/L,NA,Lincoln,LKSURF2M,7020004,SHAOKOTAN,Actual,-96.359326,44.406037,40099,2009,10,October,41-0089-00,07020004
41-0089-00-202,40297,Sample,41-0089-00,300.1,Total,206,Y,Sulfate,NA,1,206,mg/L,mg/L,Lincoln,LKSURF2M,7020004,SHAOKOTAN,Actual,-96.359326,44.406037,40297,2010,4,April,41-0089-00,07020004
41-0089-00-202,40380,Sample,41-0089-00,300.1,Total,184,Y,Sulfate,NA,1,184,mg/L,mg/L,Lincoln,G,7020004,SHAOKOTAN,Actual,-96.359326,44.406037,40380,2010,7,July,41-0089-00,07020004
41-0089-00-202,40455,Sample,41-0089-00,300.1,Total,145,Y,Sulfate,NA,1,145,mg/L,mg/L,Lincoln,G,7020004,SHAOKOTAN,Actual,-96.359326,44.406037,40455,2010,10,October,41-0089-00,07020004
41-0089-00-202,40652,Sample,41-0089-00,300.1,Total,137,Y,Sulfate,NA,1,137,mg/L,mg/L,Lincoln,LKSURF2M,7020004,SHAOKOTAN,Actual,-96.359326,44.406037,40652,2011,4,April,41-0089-00,07020004
41-0089-00-202,40758,Sample,41-0089-00,300.1,Total,159,Y,Sulfate,NA,1,159,mg/L,mg/L,Lincoln,LKSURF2M,7020004,SHAOKOTAN,Actual,-96.359326,44.406037,40758,2011,8,August,41-0089-00,07020004
41-0089-00-202,40842,Sample,41-0089-00,300.1,Total,188,Y,Sulfate,NA,1,188,mg/L,mg/L,Lincoln,LKSURF2M,7020004,SHAOKOTAN,Actual,-96.359326,44.406037,40842,2011,10,October,41-0089-00,07020004
41-0089-00-202,41016,Sample,41-0089-00,300.1,Total,205,Y,Sulfate,NA,1,205,mg/L,mg/L,Lincoln,LKSURF2M,7020004,SHAOKOTAN,Actual,-96.359326,44.406037,41016,2012,4,April,41-0089-00,07020004
41-0089-00-202,41402,Sample,41-0089-00,300.1,Total,260,Y,Sulfate,NA,1,260,mg/L,mg/L,Lincoln,LKSURF2M,7020004,SHAOKOTAN,Actual,-96.359326,44.406037,41402,2013,5,May,41-0089-00,07020004
41-0089-00-202,41492,Sample,41-0089-00,300.1,Total,244,Y,Sulfate,NA,1,244,mg/L,mg/L,Lincoln,LKSURF2M,7020004,SHAOKOTAN,Actual,-96.359326,44.406037,41492,2013,8,August,41-0089-00,07020004
41-0089-00-202,41568,Sample,41-0089-00,300.1,Total,271,Y,Sulfate,NA,1,271,mg/L,mg/L,Lincoln,LKSURF2M,7020004,SHAOKOTAN,Actual,-96.359326,44.406037,41568,2013,10,October,41-0089-00,07020004
41-0089-00-202,41781,Sample,41-0089-00,300.1,Total,272,Y,Sulfate,NA,1,272,mg/L,mg/L,Lincoln,LKSURF2M,7020004,SHAOKOTAN,Actual,-96.359326,44.406037,41781,2014,5,May,41-0089-00,07020004
41-0089-00-202,41877,Sample,41-0089-00,300.1,Total,262,Y,Sulfate,NA,1,262,mg/L,mg/L,Lincoln,LKSURF2M,7020004,SHAOKOTAN,Actual,-96.359326,44.406037,41877,2014,8,August,41-0089-00,07020004
41-0089-00-202,41932,Sample,41-0089-00,300.1,Total,264,Y,Sulfate,NA,1,264,mg/L,mg/L,Lincoln,LKSURF2M,7020004,SHAOKOTAN,Actual,-96.359326,44.406037,41932,2014,10,October,41-0089-00,07020004
